(76, 2, -1)
(77, 4, -1)
(76, 4, -1)
(74, 4, -1)
(73, 4, -1)
(74, 4, -1)
(74.0, 4.0, -1.0)
(76.0, 4.0, -1.0)
(74.0, 4.0, -1.0)
(72.0, 4.0, -1.0)
(71.0, 4.0, -1.0)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(64, 4, 0)
(71.0, 4.0, -1.0)
(71, 2, 2)
(65, 4, -1)
(67, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(70, 4, -1)
(72, 4, 0)
(69, 4, -1)
(67, 4, -1)
(69, 4, -1)
(69, 4, -1)
(67, 4, -1)
(67, 4, -2)
(67, 4, -2)
(76, 4, -1)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(75.0, 1.0, -2.0)
(70, 4, -2)
(60, 4, -2)
(74, 4, -2)
(67, 2, -2)
(70, 4, -2)
(69, 4, -2)
(70, 4, -2)
(69, 4, -2)
(67, 4, -2)
(67, 4, -2)
(66, 4, -2)
(72, 8, -2)
(67, 4, -2)
