(71, 4, 3)
(71, 4, 3)
(76, 4, 3)
(76, 4, 3)
(74, 4, 3)
(74, 4, 3)
(73, 8, 3)
(71, 4, 3)
(71, 4, 3)
(69, 4, 3)
(74, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(74, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(74, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(69, 2, 3)
(76, 4, 3)
(74.0, 8.0, 3.0)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(76, 4, 3)
(75, 4, 3)
(76, 4, 3)
(72, 4, -4)
(76, 4, 3)
(74, 4, 3)
(76, 4, 3)
(76, 4, 3)
(75, 4, 3)
(76, 4, 3)
(72, 4, -4)
(72, 4, -4)
(68, 4, -4)
(68, 4, -4)
(68, 4, -4)
