(74.0, 2.0, 3.0)
(73.0, 2.0, 3.0)
(71.0, 4.0, 3.0)
(69.0, 8.0, 3.0)
(76.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(71.0, 4.0, 3.0)
(69.0, 4.0, 3.0)
(68.0, 4.0, 3.0)
(69, 4, 3)
(74.0, 2.0, 3.0)
(74.0, 2.0, 3.0)
(76, 4, 3)
(73.0, 2.0, 3.0)
(74.0, 2.0, 3.0)
(76, 4, 3)
(74.0, 8.0, 3.0)
(74.0, 8.0, 3.0)
(73, 4, 3)
(76, 4, 1)
(74, 4, 3)
(73.0, 2.0, 3.0)
(68, 4, 0)
(69, 2, 3)
(69, 2, 3)
(73, 4, 3)
(76, 4, 1)
(73, 4, 3)
(69, 4, 3)
(74, 4, 1)
(68, 4, 3)
(75, 4, 3)
(69, 2, 1)
(70, 2, -2)
(76, 4, 1)
(72, 4, 0)
(66, 4, 3)
(71, 4, 3)
(73, 4, 3)
(73, 4, 3)
(71, 4, 3)
(71, 4, 3)
(73, 4, 3)
(74, 4, 3)
(74, 4, 3)
(73, 4, 3)
(71, 4, 3)
(71, 2, 3)
(73.0, 2.0, 3.0)
