(72, 2, 1)
(71, 2, 1)
(69, 2, 1)
(67, 2, 1)
(69, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69, 4, 1)
(71, 4, 1)
(72, 2, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
