(69.0, 4.0, 1.0)
(74.0, 4.0, 1.0)
(76.0, 4.0, 1.0)
(74.0, 4.0, 1.0)
(72.0, 4.0, 1.0)
(71.0, 2.0, 1.0)
(72.0, 2.0, 1.0)
(69.0, 8.0, 1.0)
(67.0, 4.0, 1.0)
(71, 8, 0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(72, 4, 1)
(71, 4, 1)
(72, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(72, 4, 1)
(72, 4, 1)
(71, 4, 1)
(72, 4, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(72, 4, 1)
(72, 4, 1)
(72, 4, 1)
(72, 4, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(72, 4, 1)
(72, 4, 1)
(72, 4, 1)
(71, 4, 1)
