(74.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(71.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(71.0, 8.0, 3.0)
(71.0, 4.0, 3.0)
(73.0, 8.0, 3.0)
(73.0, 4.0, 3.0)
(74.0, 8.0, 3.0)
(74.0, 4.0, 3.0)
(74, 4, 3)
(73, 4, 3)
(71, 8, 3)
(71, 8, 3)
(73, 8, 3)
(71, 4, 3)
(71, 4, 3)
(71, 4, 3)
(74, 4, 3)
(74, 4, 3)
(74, 4, 3)
(73, 4, 3)
(71, 8, 3)
(74, 4, 3)
(68, 4, 3)
(71, 4, 3)
(71, 4, 3)
(71, 4, 3)
(71, 4, 3)
(74, 4, 3)
(74, 4, 3)
(73, 4, 3)
(71, 4, 3)
(71, 4, 3)
(68, 4, 3)
(68, 4, 3)
(69, 4, 3)
(71, 4, 3)
(71, 4, 3)
(73, 4, 3)
(71, 8, 3)
(71, 2, 3)
(73.0, 2.0, 3.0)
(72, 4, 0)
(72, 4, 0)
(71, 4, 3)
(71, 4, 3)
(74, 4, 3)
(74, 4, 3)
(74, 4, 3)
