(71.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(74.0, 4.0, 3.0)
(76.0, 4.0, 3.0)
(74.0, 2.0, 3.0)
(73.0, 2.0, 3.0)
(71.0, 4.0, 3.0)
(74.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(71.0, 4.0, 3.0)
(74, 4, 3)
(74, 4, 3)
(71, 4, 3)
(69, 2, 3)
(71, 4, 3)
(71, 4, 3)
(73, 4, 3)
(74, 4, 3)
(74, 4, 3)
(74, 4, 3)
(71, 4, 3)
(71, 4, 3)
(68, 4, 3)
(69, 4, 3)
(68, 4, 3)
(69, 4, 3)
(71, 4, 3)
(74, 4, 3)
(74, 4, 3)
(71, 8, 3)
(71, 8, 3)
(71, 4, 2)
(71, 4, 2)
(73, 2, 2)
(74, 4, 2)
(71, 2, 2)
(73, 2, 2)
(67, 2, 2)
(67, 2, 2)
(74, 2, -2)
(71, 4, 2)
(69, 4, 2)
(74, 4, 2)
(71, 4, 3)
(69, 4, -2)
(70.0, 12.0, -2.0)
(66, 4, 3)
(66, 4, 3)
(71, 4, 2)
(71, 4, 2)
