(66, 4, 2)
(67, 4, 2)
(66, 4, 2)
(64, 4, 2)
(62, 8, 2)
(62, 4, 2)
(64, 4, 2)
(66, 6, 2)
(64, 2, 2)
(62, 4, 2)
(68, 2, 3)
(73, 4, 2)
(73, 4, 2)
(78, 4, 2)
(74, 4, 2)
(76, 4, 2)
(73, 4, 2)
(71, 4, 2)
(69, 4, 2)
(71, 4, 2)
(74, 4, 2)
(73, 4, 2)
(74, 2, 2)
(71, 2, 2)
(73, 2, 2)
(61, 4, 2)
(71, 4, 2)
(69, 4, 2)
(74, 4, 2)
(73, 4, 2)
(76, 4, 2)
(65, 8, -3)
(61, 2, 2)
(71, 4, 2)
(71, 4, 2)
(74, 4, 2)
(73, 4, 2)
(71, 2, 2)
(73, 4, 2)
(71, 2, 2)
(68, 4, 2)
(74, 4, 2)
(76, 2, 2)
(74, 4, 2)
(73, 4, 2)
(76, 4, 2)
(63, 8, -3)
(64.0, 16.0, 1.0)
(67, 8, -1)
(67, 4, -3)
