(66, 4, -2)
(66, 4, -2)
(66, 4, -2)
(66, 4, -2)
(67, 4, -2)
(64, 4, -2)
(66, 4, -2)
(66, 4, -2)
(67, 4, -2)
(69, 4, -2)
(69, 4, -2)
(69, 4, -2)
(69, 4, -2)
(69, 4, -2)
(69, 4, -2)
(69, 4, -2)
(69, 4, -2)
(67, 4, -2)
(69, 4, -2)
(67.0, 12.0, -2.0)
(67.0, 12.0, -2.0)
(69, 4, -2)
(71, 4, 3)
(74, 4, 1)
(75, 4, 3)
(75, 4, 3)
(75, 4, 3)
(67, 4, 0)
(69, 4, -1)
(77.0, 4.0, -2.0)
(71, 4, 3)
(71, 4, 3)
(71, 4, 3)
(71, 4, 3)
(71, 4, 3)
(68, 2, 3)
(68, 2, 3)
(69, 2, 3)
(71, 4, 0)
(72, 4, 0)
(71, 4, 0)
(71, 4, 0)
(69, 4, 0)
(71, 4, 0)
(71, 4, 0)
(67, 4, 0)
(68, 4, 0)
(68, 4, 0)
(67, 4, 0)
(69, 4, 0)
