(62.0, 8.0, 2.0)
(69, 4, 2)
(74, 4, 2)
(69, 4, 2)
(71, 4, 2)
(69, 6, 2)
(67, 2, 2)
(66, 4, 2)
(66, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(71, 4, 2)
(69, 8, 0)
(64, 4, 2)
(69, 4, 2)
(64, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(65, 4, -1)
(66.0, 4.0, 2.0)
(66.0, 4.0, 2.0)
(62, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(61, 4, 2)
(69, 4, 2)
(65, 4, -3)
(69, 4, 2)
(64, 4, 2)
(74, 4, 2)
(73, 4, 2)
(71, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(69, 4, 2)
(66.0, 4.0, 2.0)
(69, 4, 2)
(69, 4, 2)
