(66, 4, -2)
(67, 4, -2)
(69, 8, -2)
(70, 4, -2)
(70, 4, -2)
(69, 4, -2)
(70, 4, -2)
(72, 4, -2)
(69, 4, -2)
(70, 8, -2)
(69, 4, -2)
(69, 4, -2)
(67, 4, -2)
(67, 4, -2)
(67, 4, -2)
(67.0, 12.0, -2.0)
(72, 2, -2)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, -2)
(69, 12, -2)
(72, 2, -2)
(70, 8, -2)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(74, 4, 1)
(74, 4, 1)
(72, 4, 1)
(74, 4, 1)
(72, 4, 1)
(71, 4, 1)
(73.0, 4.0, 1.0)
(71, 4, 1)
(69.0, 4.0, 1.0)
(74, 4, 1)
(72, 2, 1)
(71, 2, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 2, 1)
(67, 2, 1)
(67, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
