(69.0, 4.0, 0.0)
(71, 4, 1)
(71, 4, 1)
(71, 4, 1)
(74, 4, 1)
(72, 4, 1)
(72, 4, 1)
(71, 8, 1)
(71, 4, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(71, 2, 1)
(69.0, 4.0, 1.0)
(71, 4, 1)
(69.0, 4.0, 1.0)
(67, 8, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(71, 2, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(71, 4, 1)
(72, 4, 1)
(71, 4, 1)
(72, 4, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
