(69, 4, 3)
(69, 8, 3)
(68, 4, 3)
(66, 8, 3)
(64, 4, 3)
(69, 4, 3)
(71, 8, 3)
(73, 8, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(71, 4, 3)
(73, 4, 3)
(69, 4, 3)
(69, 4, 3)
(73, 4, 3)
(73, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 4, 3)
(65, 4, -1)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 6, 3)
(74.0, 2.0, 3.0)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(71, 8, 3)
(71, 8, 3)
(69, 8, 3)
(69, 4, 0)
(64, 4, 0)
(76, 4, 1)
(72, 4, 0)
(72, 4, 0)
(74, 4, 0)
