(71, 4, 0)
(72, 4, 0)
(71, 2, 0)
(69, 2, 0)
(67, 4, 0)
(69, 4, 0)
(71, 8, 0)
(71, 8, 0)
(72, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(69, 4, 0)
(76.0, 2.0, 0.0)
(74, 6, -2)
(62, 4, -1)
(69.0, 8.0, -2.0)
(65, 4, -1)
(67, 4, -1)
(69, 4, -1)
(69, 4, -1)
(65, 4, -1)
(65, 2, -1)
(65, 2, -1)
(72, 4, -1)
(60.0, 4.0, -1.0)
(69, 4, -1)
(69, 4, -1)
(71, 4, 0)
(65, 2, -1)
(65, 2, -1)
(65, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(65, 2, -1)
(65, 2, -1)
(69.0, 12.0, 2.0)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(72, 4, -1)
(65, 2, -1)
(74, 4, 3)
(67, 2, -1)
