(66, 4, -2)
(67, 4, -2)
(69, 8, -2)
(70, 4, -2)
(70, 4, -2)
(69, 4, -2)
(70, 4, -2)
(72, 4, -2)
(69, 4, -2)
(70, 8, -2)
(69, 4, -2)
(69, 4, -2)
(67, 4, -2)
(67, 4, -2)
(67, 4, -2)
(67.0, 12.0, -2.0)
(67.0, 12.0, -2.0)
(60.0, 4.0, 1.0)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(73, 4, 2)
(67.0, 4.0, 2.0)
(65, 2, -1)
(67.0, 12.0, -2.0)
(60.0, 4.0, -1.0)
(66, 2, 2)
(67, 4, -1)
(67, 4, 1)
(67, 4, 1)
(73, 4, 2)
(69, 4, 2)
(67, 4, 1)
(67, 4, 1)
(74, 2, -2)
(69.0, 4.0, 1.0)
(69, 2, 3)
(69.0, 4.0, 1.0)
(71, 8, 3)
(67, 2, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(74, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(69.0, 4.0, 1.0)
