(69, 4, 2)
(71, 4, 2)
(69, 4, 2)
(68, 4, 2)
(69, 8, 2)
(62, 4, 2)
(69.0, 4.0, 2.0)
(71.0, 4.0, 2.0)
(73.0, 4.0, 2.0)
(74.0, 4.0, 2.0)
(73, 4, 2)
(74, 2, 2)
(78, 4, 2)
(78, 4, 2)
(69, 4, -1)
(69, 4, -1)
(74, 4, 2)
(74, 4, 2)
(73, 4, 2)
(73, 4, 2)
(74, 2, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(78, 4, 2)
(74, 2, 2)
(74, 2, 2)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(64, 4, -1)
(64, 4, -1)
(60.0, 4.0, -1.0)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(65, 4, -1)
(72, 4, -1)
(72, 4, -1)
