(67, 4, -3)
(70, 4, -3)
(71, 4, -3)
(72, 4, -3)
(74, 4, -3)
(75, 2, -3)
(74, 2, -3)
(72, 2, -3)
(74, 2, -3)
(75, 4, -3)
(69.0, 4.0, -3.0)
(72, 4, -3)
(67, 2, 2)
(72, 2, -3)
(72, 2, -3)
(77.0, 4.0, -3.0)
(72, 2, -3)
(65, 4, -3)
(65, 4, -3)
(72, 2, -3)
(68, 4, -3)
(72, 2, -3)
(72, 2, -3)
(69.0, 2.0, -3.0)
(77.0, 4.0, -4.0)
(72, 2, -3)
(68, 4, 4)
(68, 4, -3)
(65, 4, -3)
(69, 2, 0)
(65, 4, -2)
(75, 8, 3)
(72, 2, -3)
(76, 4, 1)
(79.0, 4.0, -3.0)
(68, 4, 4)
(71, 4, 4)
(63, 8, -3)
(75, 2, 3)
(64, 8, 1)
(73, 4, 4)
(73, 4, 4)
(63.0, 4.0, 4.0)
(71, 4, 4)
(76, 4, 0)
(79.0, 4.0, -3.0)
(61, 2, 2)
(71, 4, 0)
(74, 4, -2)
(73, 4, 4)
