(71, 4, 3)
(71, 4, 3)
(76, 4, 3)
(76, 4, 3)
(74, 4, 3)
(74, 4, 3)
(73, 8, 3)
(71, 4, 3)
(71, 4, 3)
(69, 4, 3)
(71, 4, 3)
(73, 8, 3)
(65, 4, -4)
(76, 4, 3)
(63.0, 4.0, 4.0)
(67, 2, -3)
(68, 4, 3)
(76, 4, 3)
(73, 12, 3)
(67, 4, -2)
(75, 2, 3)
(74.0, 8.0, 3.0)
(66, 8, 2)
(65, 8, -4)
(70, 8, -2)
(75, 4, 3)
(73.0, 2.0, 3.0)
(76, 6, 1)
(64, 2, 2)
(74, 8, 1)
(76, 8, 0)
(69, 4, 4)
(74, 4, 3)
(62.0, 2.0, -2.0)
(76, 4, 3)
(64, 4, 3)
(72, 4, -4)
(69, 4, 4)
(71, 8, 3)
(76.0, 4.0, -4.0)
(75, 4, 3)
(73, 4, -4)
(74, 4, -2)
(70, 6, -2)
(68, 4, -4)
(72, 4, -4)
(68.0, 4.0, -1.0)
(69.0, 8.0, -2.0)
(70.0, 12.0, -2.0)
(72, 4, -4)
