(67.0, 4.0, -3.0)
(65.0, 4.0, -3.0)
(67.0, 8.0, -3.0)
(65.0, 4.0, -3.0)
(65.0, 4.0, -3.0)
(67.0, 2.0, -3.0)
(69.0, 2.0, -3.0)
(70.0, 4.0, -3.0)
(70.0, 4.0, -3.0)
(69.0, 4.0, -3.0)
(72, 4, -3)
(72, 4, -3)
(67, 4, -3)
(72, 4, -3)
(70, 4, -3)
(70, 4, -3)
(74, 4, -3)
(70, 4, -3)
(72, 4, -3)
(72, 4, -3)
(72, 4, -3)
(72, 4, -3)
(72, 4, -3)
(72, 4, -3)
(67, 4, -1)
(67, 4, -1)
(67, 4, -1)
(65, 12, -1)
(65, 12, -1)
(70, 8, -1)
(70, 8, -1)
(70, 8, -1)
(67, 8, -1)
(74.0, 2.0, 3.0)
(66, 4, 3)
(67, 4, -1)
(72, 4, -1)
(76, 4, 3)
(74.0, 8.0, 3.0)
(75, 8, -2)
(74, 4, 3)
(66, 2, 4)
(73.0, 6.0, 3.0)
(69, 2, 3)
(69, 2, 3)
(71, 4, 4)
(71, 4, 4)
(71, 4, 4)
(73, 4, 4)
(71, 4, 4)
