(74, 4, -2)
(75, 8, -2)
(75, 4, -2)
(74, 12, -2)
(77, 4, -2)
(77.0, 4.0, -2.0)
(77.0, 4.0, -2.0)
(75.0, 12.0, -2.0)
(74.0, 4.0, -2.0)
(74.0, 4.0, -2.0)
(72, 4, -2)
(72, 4, -2)
(72, 4, -2)
(67, 4, -3)
(67, 4, -3)
(67, 4, -3)
(72, 4, -2)
(72, 4, -2)
(77.0, 4.0, -2.0)
(72, 4, -2)
(74, 4, -2)
(72, 4, -3)
(72, 4, -3)
(72, 4, -3)
(72, 4, -3)
(79.0, 2.0, -3.0)
(74, 2, -2)
(65, 12, -1)
(65, 12, -1)
(77.0, 4.0, -2.0)
(70, 4, -2)
(68, 4, 3)
(68, 4, 3)
(68, 4, 3)
(64.0, 8.0, 3.0)
(64.0, 8.0, 3.0)
(66, 4, 3)
(71, 4, 3)
(69, 4, 3)
(71, 4, 3)
(74, 4, 3)
(74, 4, 3)
(71, 2, 3)
(69, 2, 3)
(71, 4, 3)
(71, 4, 3)
(73, 4, 3)
(71, 4, 3)
(74, 4, 3)
(74, 4, 3)
