(69.0, 4.0, 1.0)
(76.0, 4.0, 1.0)
(72.0, 4.0, 1.0)
(74.0, 4.0, 1.0)
(76.0, 4.0, 1.0)
(74.0, 4.0, 1.0)
(72.0, 4.0, 1.0)
(71.0, 4.0, 1.0)
(71, 4, 4)
(71, 4, 4)
(71, 4, 4)
(71, 4, 4)
(73, 4, 4)
(73, 4, 4)
(71, 4, 4)
(71, 4, 4)
(71, 4, 4)
(71, 4, 4)
(65, 8, 0)
(73, 4, 4)
(75, 2, 4)
(71, 4, 4)
(70, 4, -3)
(70, 4, -3)
(69, 12, -2)
(67.0, 8.0, -3.0)
(69.0, 12.0, 2.0)
(67, 6, -4)
(70, 4, -3)
(73, 4, 2)
(67, 4, -3)
(67, 2, -3)
(68, 4, -3)
(70, 4, -3)
(72, 4, -1)
(73, 4, 2)
(72, 4, -3)
(73, 4, 2)
(73, 4, 2)
(72, 2, -3)
(65, 4, -3)
(69, 4, -1)
(69, 4, -1)
(70, 4, -3)
(70, 4, -3)
(74, 4, 0)
(70, 4, -2)
(70, 4, -3)
(70, 4, -3)
(65.0, 2.0, 0.0)
