(74, 4, -2)
(75, 8, -2)
(75, 4, -2)
(74, 12, -2)
(77, 4, -2)
(77.0, 4.0, -2.0)
(77.0, 4.0, -2.0)
(75.0, 12.0, -2.0)
(74.0, 4.0, -2.0)
(74.0, 4.0, -2.0)
(72, 4, -2)
(72, 4, -2)
(68, 4, -3)
(67, 4, -3)
(67, 4, -3)
(72, 4, -2)
(74, 2, -2)
(72, 4, -2)
(74, 4, -2)
(72, 4, -2)
(74, 4, -2)
(64.0, 4.0, 1.0)
(73, 3, 3)
(67.0, 4.0, -4.0)
(74, 4, -2)
(74, 4, -2)
(74, 4, -2)
(72, 4, -2)
(74, 4, -2)
(72, 4, -2)
(70, 8, -2)
(64.0, 16.0, 1.0)
(72, 4, -2)
(74, 4, -2)
(75, 4, -2)
(75, 4, -2)
(72, 4, -2)
(72, 4, -2)
(74, 6, -2)
(60.0, 4.0, -1.0)
(77.0, 4.0, -2.0)
(75, 4, -2)
(75, 4, -2)
(75, 4, -2)
(72, 4, -2)
(74, 8, -2)
(65, 4, -1)
(67.0, 2.0, 0.0)
(65, 4, -1)
(75, 4, -2)
