(65, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(67, 4, -1)
(69, 4, -1)
(65, 2, -1)
(64, 2, -1)
(62, 4, -1)
(60, 4, -1)
(65, 4, -1)
(69, 4, -1)
(72, 4, -1)
(72, 4, -1)
(74, 4, -1)
(70, 2, -1)
(70, 2, -1)
(67, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(72, 4, -1)
(72, 4, -1)
(72, 4, -1)
(69, 8, -1)
(64.0, 2.0, -2.0)
(77, 4, -1)
(77, 4, -1)
(77, 4, -1)
(77, 4, -1)
(70, 4, -2)
(77.0, 4.0, -2.0)
(72, 4, -1)
(72, 4, -1)
(67, 4, -1)
(65, 12, -1)
(67, 4, -1)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 2, -2)
(67, 2, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(65, 4, -2)
(70, 4, -2)
(70, 4, -2)
(74, 4, -2)
