(67, 4, 1)
(67, 4, 1)
(69, 4, 1)
(67, 4, 1)
(69, 2, 1)
(71, 2, 1)
(72, 4, 1)
(72, 4, 1)
(71, 4, 1)
(72, 8, 1)
(68.0, 4.0, 1.0)
(72.0, 8.0, 1.0)
(72.0, 8.0, 1.0)
(76, 4, 1)
(76, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69, 6, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(71, 4, 1)
(72, 4, 1)
(71, 4, 1)
(73.0, 4.0, 1.0)
(67, 8, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(71, 2, 1)
(72, 4, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(71, 8, 1)
(64, 2, 0)
(76, 4, 1)
(76, 4, 1)
(76, 4, 1)
