(67, 4, 1)
(71, 8, 1)
(72.0, 4.0, 1.0)
(74.0, 8.0, 1.0)
(72.0, 4.0, 1.0)
(71.0, 12.0, 1.0)
(67.0, 8.0, 1.0)
(71.0, 4.0, 1.0)
(74.0, 8.0, 1.0)
(72.0, 4.0, 1.0)
(71, 8, 1)
(73.0, 2.0, 3.0)
(76, 4, 1)
(69, 2, 1)
(71, 4, 1)
(76, 4, 1)
(72, 4, 1)
(71, 4, 1)
(69, 8, 1)
(71, 4, 1)
(74, 4, 1)
(76, 4, 1)
(74, 2, 1)
(76, 4, 1)
(74, 2, 1)
(76, 4, 1)
(76, 4, 1)
(76, 4, 1)
(74, 4, 1)
(76, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(74, 4, 1)
(67, 4, 1)
(74, 2, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(72, 4, 1)
(71, 4, 1)
