(67.0, 8.0, 0.0)
(67.0, 8.0, 0.0)
(72.0, 4.0, 0.0)
(71.0, 4.0, 0.0)
(69.0, 4.0, 0.0)
(64.0, 4.0, 0.0)
(67.0, 4.0, 0.0)
(65.0, 4.0, 0.0)
(64.0, 16.0, 0.0)
(69, 4, 0)
(69, 8, 0)
(69, 8, 0)
(71, 4, 0)
(71, 4, 0)
(72.0, 8.0, 0.0)
(69, 4, 0)
(67, 4, 0)
(75, 4, -2)
(72, 4, 0)
(72, 4, 0)
(69, 4, 0)
(71, 8, 0)
(74, 4, 0)
(74, 4, 0)
(74, 4, 0)
(69, 4, 0)
(69, 4, 0)
(67, 4, 0)
(71, 4, 1)
(67, 6, -1)
(69, 4, 0)
(69.0, 8.0, -2.0)
(65.0, 2.0, 0.0)
(70, 4, -2)
(70, 4, -3)
(72, 4, 0)
(71, 4, 0)
(69, 8, 0)
(77.0, 2.0, -3.0)
(69, 4, -2)
(71, 4, 1)
(72, 2, 0)
(71, 2, 2)
(74, 4, 1)
(76, 4, 1)
(74, 4, 1)
(73, 4, 2)
(76, 4, 1)
(74, 2, 1)
(73, 4, 2)
