(72.0, 4.0, -2.0)
(70.0, 2.0, -2.0)
(69.0, 2.0, -2.0)
(69.0, 8.0, -2.0)
(67.0, 16.0, -2.0)
(67, 4, -1)
(65, 4, -1)
(65, 4, -1)
(67, 4, -1)
(69, 4, -1)
(65, 2, -1)
(64, 4, -1)
(64, 4, -1)
(64, 4, -1)
(73.0, 2.0, 3.0)
(70, 8, -1)
(69, 4, -1)
(70, 4, -1)
(66, 4, -1)
(67, 2, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(73.0, 6.0, 3.0)
(70, 8, -1)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
