(70, 4, -2)
(69, 4, -2)
(70, 4, -2)
(70.0, 4.0, -2.0)
(69.0, 4.0, -2.0)
(70.0, 4.0, -2.0)
(69.0, 4.0, -2.0)
(67.0, 4.0, -2.0)
(67.0, 4.0, -2.0)
(66.0, 4.0, -2.0)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(67, 4, -2)
(74, 4, -2)
(72, 2, -2)
(74, 4, -2)
(70, 4, -2)
(77.0, 2.0, -2.0)
(74, 2, -2)
(70, 4, -2)
(72, 2, -2)
(74, 2, -2)
(72, 2, -2)
(74, 2, -2)
(70, 4, -2)
(70, 4, -2)
(72, 2, -2)
(74, 2, -2)
(72, 2, -2)
(74, 2, -2)
(72, 2, -2)
(74, 2, -2)
(74, 4, -2)
(74, 4, -2)
(72, 2, -2)
(70, 4, -2)
(74, 4, -2)
(74, 4, -2)
(74, 4, -2)
(77.0, 2.0, -2.0)
(70, 2, -2)
(72, 4, -2)
(74, 4, -2)
(65, 4, -2)
(65, 4, -2)
(65, 4, -2)
(65, 4, -2)
