(72.0, 4.0, -2.0)
(70.0, 2.0, -2.0)
(69.0, 2.0, -2.0)
(69.0, 8.0, -2.0)
(67.0, 16.0, -2.0)
(67, 4, -1)
(65, 4, -1)
(65, 4, -1)
(67, 4, -1)
(69, 4, -1)
(69, 8, -1)
(69, 8, -1)
(64, 4, -1)
(73.0, 2.0, 3.0)
(74.0, 2.0, 3.0)
(73.0, 2.0, 3.0)
(65, 8, -1)
(70, 8, -1)
(76, 8, 3)
(66.0, 8.0, 1.0)
(69, 8, 1)
(69, 4, 3)
(71, 2, 3)
(71, 4, 4)
(69, 8, 3)
(61, 2, 2)
(70, 8, -1)
(75, 8, 3)
(69, 8, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(67, 4, 4)
(71, 4, 3)
(64.0, 4.0, 1.0)
(75.0, 12.0, -2.0)
(69, 8, 2)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(71, 8, 3)
(77.0, 2.0, -3.0)
(61, 2, 2)
(73, 4, 4)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
(73, 4, 3)
