(72, 4, -1)
(74, 4, -1)
(76, 4, -1)
(77, 4, -1)
(65, 2, -1)
(67, 2, -1)
(69, 4, -1)
(70, 4, -1)
(72, 4, -1)
(72, 4, -1)
(77, 4, -1)
(72, 8, -1)
(60.0, 4.0, -1.0)
(67, 4, -1)
(60.0, 4.0, -1.0)
(77, 4, -1)
(67, 4, -1)
(67, 4, -1)
(69, 4, -1)
(70, 4, -1)
(70, 4, -1)
(67, 4, -1)
(69, 4, -1)
(65, 2, -1)
(60.0, 4.0, -1.0)
(65, 4, -1)
(67, 2, 2)
(67, 12, -1)
(67, 12, -1)
(60.0, 4.0, -1.0)
(60.0, 4.0, -1.0)
(66, 2, 2)
(77, 4, 1)
(67, 6, -4)
(74, 2, -1)
(75.0, 4.0, -4.0)
(71, 4, 0)
(68, 4, 4)
(65, 8, -4)
(60.0, 4.0, -1.0)
(68, 4, -3)
(72, 4, -4)
(71.0, 4.0, -1.0)
(72, 4, -4)
(72, 4, -4)
(72, 4, -4)
(72, 4, -4)
(72, 4, -4)
(72, 4, -4)
(72, 4, -4)
