(67.0, 4.0, -2.0)
(69.0, 2.0, -2.0)
(71.0, 2.0, -2.0)
(72.0, 4.0, -2.0)
(72.0, 4.0, -2.0)
(71.0, 4.0, -2.0)
(72.0, 4.0, -2.0)
(69.0, 4.0, -2.0)
(70.0, 4.0, -2.0)
(69.0, 4.0, -2.0)
(67, 4, -2)
(66, 4, -2)
(67, 4, -2)
(67, 4, -2)
(67, 4, -2)
(70, 4, -2)
(72, 4, -2)
(70, 8, -2)
(74, 4, -2)
(72, 4, -2)
(74, 4, -2)
(72, 4, -2)
(74, 4, -2)
(74, 4, -2)
(74, 4, -2)
(74, 2, -2)
(75.0, 2.0, -2.0)
(70, 4, -2)
(72, 4, -2)
(70, 2, -2)
(70, 2, -2)
(69.0, 8.0, -2.0)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(74, 4, -2)
(74, 4, -2)
(74, 4, -2)
(74, 4, -2)
(74, 4, -2)
(70, 4, -2)
(72, 4, -2)
(74, 6, -2)
(74, 4, -2)
(74, 4, -2)
(72, 4, -2)
(70, 2, -2)
(77.0, 6.0, -2.0)
(77.0, 6.0, -2.0)
