(71.0, 4.0, 2.0)
(69.0, 4.0, 2.0)
(69.0, 4.0, 2.0)
(67.0, 2.0, 2.0)
(66.0, 2.0, 2.0)
(66.0, 4.0, 2.0)
(69.0, 4.0, 2.0)
(67.0, 4.0, 2.0)
(66.0, 4.0, 2.0)
(64.0, 4.0, 2.0)
(71, 4, 3)
(64, 4, 2)
(64, 4, 2)
(64, 4, 2)
(64, 4, 2)
(64, 4, 2)
(64, 4, 2)
(64, 4, 2)
(62, 4, 2)
(73, 4, 3)
(66, 4, 3)
(73.0, 2.0, 3.0)
(74, 4, 3)
(69, 2, -2)
(71, 4, 3)
(69, 4, 3)
(69, 4, 3)
(71, 4, 3)
(69, 2, 3)
(62.0, 4.0, 0.0)
(73.0, 2.0, 3.0)
(69, 4, -1)
(69, 4, -1)
(69, 4, 3)
(71, 4, 3)
(71, 4, 3)
(74.0, 2.0, 3.0)
(69, 4, 0)
(77.0, 4.0, -4.0)
(73.0, 2.0, 3.0)
(74.0, 2.0, 3.0)
(69, 4, 3)
(73, 4, 3)
(69, 4, 3)
(73.0, 6.0, 3.0)
(64.0, 8.0, 3.0)
(69, 4, 3)
(66, 4, 3)
(71, 4, 3)
(69, 4, 3)
