(74.0, 4.0, -2.0)
(74.0, 4.0, -2.0)
(74.0, 4.0, -2.0)
(74.0, 4.0, -2.0)
(75.0, 4.0, -2.0)
(75.0, 4.0, -2.0)
(72.0, 4.0, -2.0)
(70.0, 2.0, -2.0)
(69.0, 2.0, -2.0)
(69.0, 8.0, -2.0)
(70, 4, -2)
(70, 4, -2)
(70, 4, -2)
(72, 4, -2)
(74, 2, -2)
(75.0, 2.0, -2.0)
(74, 4, -2)
(70, 4, -2)
(70, 2, -2)
(70, 4, -2)
(72, 2, -2)
(72, 2, -2)
(71, 8, 1)
(70, 4, -2)
(70, 4, -2)
(74, 4, 2)
(71, 2, 1)
(71, 2, 0)
(72, 2, 0)
(68, 4, 2)
(72, 4, 0)
(69, 2, 0)
(71, 4, 0)
(72, 2, 0)
(74, 2, 0)
(69, 2, 0)
(72, 2, 0)
(71, 2, 0)
(69, 4, 0)
(69, 4, 0)
(72, 2, -3)
(74, 2, 0)
(76, 4, 0)
(77, 4, 0)
(76.0, 2.0, 0.0)
(76, 4, 0)
(72, 4, 0)
(76, 4, 0)
(72, 4, 0)
(71, 4, 0)
