(71.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(74.0, 4.0, 3.0)
(76.0, 4.0, 3.0)
(74.0, 2.0, 3.0)
(73.0, 2.0, 3.0)
(71.0, 4.0, 3.0)
(74.0, 4.0, 3.0)
(73.0, 4.0, 3.0)
(71.0, 4.0, 3.0)
(69, 4, 3)
(71, 4, 3)
(73, 4, 3)
(69, 2, 3)
(71, 4, 3)
(71, 4, 3)
(73, 4, 3)
(74, 4, 3)
(74, 4, 3)
(71, 8, 3)
(70.0, 4.0, 3.0)
(71, 4, 3)
(71, 4, 3)
(71, 4, 1)
(67, 4, 1)
(69, 8, 3)
(74, 4, 3)
(74, 4, 3)
(74, 4, 3)
(74, 4, 3)
(65, 4, -2)
(71, 8, 3)
(71, 4, 3)
(71, 4, 3)
(69, 4, 2)
(67, 4, -2)
(64, 2, 2)
(74, 4, -2)
(74, 2, 2)
(71, 8, 2)
(74, 2, -2)
(72, 4, -2)
(74, 2, -2)
(72, 4, -2)
(71, 2, 1)
(69, 4, -2)
(65, 4, 0)
(72, 4, -2)
(74, 4, -2)
(74, 4, -2)
