(67, 4, 1)
(71, 8, 1)
(72.0, 4.0, 1.0)
(74.0, 8.0, 1.0)
(72.0, 4.0, 1.0)
(71.0, 12.0, 1.0)
(67.0, 8.0, 1.0)
(71.0, 4.0, 1.0)
(74.0, 8.0, 1.0)
(72.0, 4.0, 1.0)
(71, 8, 1)
(73.0, 2.0, 3.0)
(76, 4, 1)
(69, 2, 1)
(71, 4, 1)
(76, 4, 1)
(72, 4, 1)
(74, 4, 1)
(69, 8, 1)
(71, 4, 1)
(69, 8, 1)
(71, 4, 1)
(69, 4, 3)
(74, 6, -2)
(67, 8, 1)
(69, 4, 3)
(76, 4, -1)
(70, 4, -1)
(69, 4, -1)
(69, 4, 3)
(69, 4, -1)
(72, 4, -1)
(72, 4, -1)
(76, 4, -1)
(69, 4, -1)
(72, 4, -1)
(72, 4, -1)
(72, 4, -1)
(72, 4, -1)
(72, 4, -1)
(72, 4, -1)
(67, 2, -1)
(72, 4, -1)
(60.0, 4.0, -1.0)
(68, 4, 0)
(70, 2, -1)
(72, 4, -1)
(77, 4, -1)
(70, 2, -1)
(72, 4, -1)
