(67.0, 4.0, -2.0)
(69.0, 2.0, -2.0)
(71.0, 2.0, -2.0)
(72.0, 4.0, -2.0)
(72.0, 4.0, -2.0)
(71.0, 4.0, -2.0)
(72.0, 4.0, -2.0)
(69.0, 4.0, -2.0)
(70.0, 4.0, -2.0)
(69.0, 4.0, -2.0)
(67, 4, -2)
(66, 4, -2)
(67, 4, -2)
(67, 4, -2)
(67, 4, -2)
(69, 4, -2)
(70, 4, -2)
(72, 4, -2)
(70, 8, -2)
(70, 8, -2)
(69, 4, -2)
(69, 4, -2)
(67, 4, -2)
(66, 4, -2)
(66, 4, -2)
(67.0, 12.0, -2.0)
(67.0, 12.0, -2.0)
(70, 4, -2)
(72, 4, -1)
(73, 4, 2)
(67.0, 8.0, -2.0)
(67.0, 8.0, -2.0)
(64, 4, -1)
(65, 4, -1)
(64, 4, -1)
(67, 4, -1)
(67, 4, -1)
(67, 4, -1)
(69, 4, -1)
(76, 4, 1)
(72, 1, -1)
(66, 4, -1)
(73, 4, 3)
(73, 4, 3)
(71, 8, 3)
(71, 8, 3)
(71, 8, 3)
(75, 4, -3)
(72, 4, -4)
(75, 4, -3)
