(77.0, 4.0, -4.0)
(67, 4, 1)
(67, 4, 1)
(69, 4, 1)
(71, 2, 1)
(73, 2, 1)
(74, 4, 1)
(74, 4, 1)
(73, 4, 1)
(74, 4, 1)
(71, 4, 1)
(72, 4, 1)
(71, 4, 1)
(69.0, 4.0, 1.0)
(71, 2, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(66, 4, 1)
(66, 4, 1)
(66, 4, 1)
(66, 4, 1)
(63.0, 8.0, 1.0)
(63.0, 8.0, 1.0)
(63.0, 8.0, 1.0)
(69, 8, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(64.0, 4.0, 1.0)
(64.0, 4.0, 1.0)
(69, 8, 1)
(69, 4, -1)
(69, 4, -1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(71, 4, 1)
(69, 8, 1)
(69.0, 8.0, -2.0)
(70, 2, -1)
(70, 2, -1)
(72, 4, -1)
(69, 2, 0)
(67, 2, 1)
(67, 2, 1)
(70, 4, -1)
(70, 4, -1)
(67, 4, 0)
