(67, 4, -3)
(68, 8, -3)
(67.0, 8.0, -3.0)
(67.0, 4.0, -3.0)
(68.0, 4.0, -3.0)
(70.0, 4.0, -3.0)
(68.0, 4.0, -3.0)
(67.0, 4.0, -3.0)
(65.0, 4.0, -3.0)
(67.0, 8.0, -3.0)
(65, 4, -3)
(65, 4, -3)
(69.0, 2.0, -3.0)
(69.0, 2.0, -3.0)
(74, 4, -3)
(72, 4, -2)
(69.0, 4.0, -3.0)
(71, 8, 1)
(72, 4, -3)
(67, 4, -3)
(69, 4, 2)
(72, 4, -2)
(71, 4, 1)
(73, 4, 2)
(66, 2, 2)
(73.0, 4.0, 1.0)
(71, 4, 3)
(77.0, 2.0, -3.0)
(69.0, 4.0, 1.0)
(71, 8, 3)
(73, 2, 2)
(68, 4, -3)
(71, 4, 4)
(75, 8, 3)
(73, 4, -4)
(62.0, 4.0, 0.0)
(69, 2, 3)
(68, 4, -3)
(65, 2, -1)
(67, 6, -4)
(74, 2, 0)
(68, 2, -4)
(67, 4, 1)
(68, 4, -4)
(65, 4, 0)
(66, 6, 2)
(69.0, 2.0, -3.0)
(64, 4, 0)
(64, 4, 0)
(69, 2, 0)
