(76, 4, 0)
(76, 4, 0)
(77, 4, 0)
(76, 2, 0)
(74, 2, 0)
(74, 8, 0)
(72, 8, 0)
(71, 4, 0)
(72, 4, 0)
(74, 4, 0)
(72, 4, 0)
(72, 4, 0)
(71, 4, 0)
(72, 4, 0)
(71, 4, 0)
(72, 4, 0)
(72, 4, 0)
(69, 8, 0)
(67, 4, 0)
(67, 4, 0)
(69, 4, 0)
(67, 4, 0)
(67, 4, 0)
(72, 4, 0)
(71, 4, 0)
(69, 4, 0)
(64, 4, 0)
(64, 4, 0)
(64, 4, 0)
(64, 4, 0)
(64, 4, 0)
(64, 4, 0)
(64, 12, 0)
(64, 12, 0)
(64, 12, 0)
(68, 2, 3)
(67, 12, -1)
(67, 12, -1)
(67, 12, -1)
(67, 12, -1)
(62.0, 2.0, -1.0)
(71, 4, 0)
(72, 4, 0)
(71, 4, 0)
(72, 4, 0)
(69, 4, 0)
(69, 4, 0)
(69, 4, 0)
(67, 4, 0)
(72, 4, 0)
