(71, 4, 2)
(69, 4, 2)
(69, 4, 2)
(71, 4, 2)
(73, 4, 2)
(74, 2, 2)
(76, 2, 2)
(78, 4, 2)
(76, 2, 2)
(74, 2, 2)
(69, 4, 2)
(74, 4, 2)
(76, 4, 2)
(73, 4, 2)
(76, 4, 2)
(73, 4, 2)
(76, 4, 2)
(74, 4, 2)
(69, 4, -2)
(67, 4, 1)
(70, 4, 0)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(76, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(76, 4, 1)
(67, 4, 1)
(72, 2, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(67, 4, 1)
(67, 4, 1)
(76, 4, 1)
(74, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(67, 4, 1)
(69.0, 4.0, 1.0)
(69.0, 4.0, 1.0)
