(72.0, 4.0, -2.0)
(70.0, 2.0, -2.0)
(69.0, 2.0, -2.0)
(69.0, 8.0, -2.0)
(67.0, 16.0, -2.0)
(67, 4, -1)
(65, 4, -1)
(65, 4, -1)
(67, 4, -1)
(69, 4, -1)
(69, 8, -1)
(64, 4, -1)
(64, 4, -1)
(69, 8, -1)
(73.0, 2.0, 3.0)
(76, 4, -1)
(67, 2, -1)
(72, 4, -1)
(67, 6, -1)
(70, 8, -1)
(70, 8, -1)
(70, 8, -1)
(70, 8, -1)
(70, 4, -1)
(70, 4, -1)
(69, 4, -1)
(69, 8, -1)
(70, 4, -1)
(70, 4, -1)
(65, 8, -1)
(65, 8, -1)
(70, 4, -1)
(74, 4, -1)
(76, 4, -1)
(62, 4, -1)
(67, 12, -1)
(67, 4, -1)
(70, 8, -1)
(70, 8, -1)
(70, 8, -1)
(70, 8, -1)
(70, 4, -1)
(74, 8, -1)
(72, 4, -1)
(70, 4, -1)
(70, 4, -1)
(69, 8, 1)
(73, 8, -1)
(65, 8, -1)
(67, 6, -1)
