(71, 4, 3)
(73, 8, 3)
(74, 4, 3)
(73, 4, 3)
(71, 4, 3)
(69, 4, 3)
(68, 2, 3)
(69, 2, 3)
(71, 8, 3)
(69, 8, 3)
(69, 8, 3)
(69, 8, 3)
(73.0, 2.0, 3.0)
(72, 4, 0)
(73, 4, 3)
(74, 4, 0)
(69, 2, 3)
(73, 4, 3)
(73, 8, 3)
(71, 4, 3)
(73, 4, 3)
(71, 4, 3)
(73, 4, 3)
(69, 4, 3)
(69, 4, 3)
(69, 4, 3)
(65, 4, -1)
(65, 4, -1)
(73, 4, 3)
(72, 4, 1)
(70, 2, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(70, 4, -1)
(72, 4, -1)
(78, 2, 2)
(68, 4, 3)
(64, 4, -1)
(67, 4, 1)
(67, 4, -1)
(69, 4, -1)
(65, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
(69, 4, -1)
